Ref No	Prapāthaka-Ard	Text	R̥ṣi	Chandas	Dēvata	padapāṭha--rik	Notes
2.3.7.299.0	4.1	त्व꣡ष्टा꣢ नो꣣ दै꣢व्यं꣣ व꣡चः꣢ प꣣र्ज꣢न्यो꣣ ब्र꣡ह्म꣢ण꣣स्प꣡तिः꣢। पु꣢त्रै꣡र्भ्रा꣢꣯तृ꣣भि꣣र꣡दि꣢ति꣣र्नु꣡ पा꣢तु नो दु꣣ष्ट꣢रं꣣ त्रा꣡म꣢णं꣣ व꣡चः꣢ ॥	वामदेवो गौतमः	बृहती	त्वष्टा, पर्जन्यः, ब्रह्मणस्पतिः, अदितिः	त्व꣡ष्टा꣢꣯। नः꣣। दै꣡व्य꣢꣯म्। व꣡चः꣢꣯। प꣣र्ज꣡न्यः꣢। ब्र꣡ह्म꣢꣯णः। प꣡तिः꣢꣯। पु꣣त्रैः꣢। पु꣣त्। त्रैः꣢। भ्रा꣡तृ꣢भिः। अ꣡दि꣢꣯तिः। अ। दि꣣तिः। नु꣢। पा꣣तु। नः। दुष्ट꣡र꣢म्। दुः꣣। त꣡र꣢꣯म्। त्रा꣡म꣢꣯णम्। व꣡चः꣢꣯। २९९।	
2.3.7.299.1	4.1	त्व꣣ष्टा꣢ऽ३४। नो꣯दै꣯वि꣥यम्। व꣤चाः꣥॥ प꣢र्ज꣡न्यो꣯ब्रह्म꣢ण꣡स्पाऽ२३तीः꣢। पुत्रै꣡꣯र्भ्रा꣯तृभिरदितिर्न्नु꣢पा꣡꣯तूऽ२३नाः꣢॥ दुष्टा꣡राऽ२३न्त्रा꣢॥ मणं꣡वाऽ२३चा꣢ऽ३४३ः। ओ꣡ऽ२३४५इ॥ डा॥	त्वाष्ट्री	बृहती	त्वष्टा, पर्जन्यः, ब्रह्मणस्पतिः, अदितिः		त्वाष्ट्र्यास्साम॥ विश्वोदेवाः॥
2.3.7.300.0	4.1	क꣣दा꣢ च꣣न꣢ स्त꣣री꣡र꣢सि꣣ ने꣡न्द्र꣢ सश्चसि दा꣣शु꣡षे꣢। उ꣢पो꣣पे꣡न्नु म꣢꣯घ꣣वन्भू꣢य꣣ इ꣢꣯न्नु ते꣣ दा꣡नं꣢ दे꣣व꣡स्य꣢ पृच्यते ॥	श्रुष्टिगुः काण्वः	बृहती	इन्द्रः	क꣣दा꣢। च꣣। न꣢। स्त꣣रीः꣢। अ꣣सि। न꣢। इ꣣न्द्र। सश्चसि। दाशु꣡षे꣢। उ꣡पो꣢꣯प। उ꣡प꣢꣯। उ꣣प। इ꣢त्। नु। म꣣घवन्। भू꣡यः꣢꣯। इत्। नु। ते꣣। दा꣡न꣢꣯म्। दे꣣व꣡स्य꣢। पृ꣣च्यते। ३००।	
2.3.7.300.1	4.1	क꣥दा꣯चना꣯स्ताऽ६री꣥꣯रसाइ॥ ने꣢न्द्रा᳐सा꣣ऽ२३४श्चा꣥। सा꣢इदा᳐शू꣣ऽ२३४षा꣥इ। उ꣣पो꣤꣯पे꣣꣯न्नुम꣤घ꣥वन्भू꣣꣯य꣤इ꣥त्। हा꣡ऽ२᳐इनू꣣ऽ२३४ता꣥इ॥ दा꣢न᳐न्दा꣣ऽ२३४इवा꣥॥ स्य꣢पो꣡ऽ२३४वा꣥। च्या꣤ऽ५तोऽ६"हा꣥इ॥	अदितिः	बृहती	इन्द्रः		अदितेस्साम॥
2.3.7.301.0	4.1	यु꣣ङ्क्ष्वा꣡ हि वृ꣢꣯त्रहन्तम꣣ ह꣡री꣢ इन्द्र परा꣣व꣡तः꣢। अ꣣र्वाचीनो꣡ म꣢घव꣣न्त्सो꣡म꣢पीतय उ꣣ग्र꣢ ऋ꣣ष्वे꣢भि꣣रा꣡ ग꣢हि ॥	मेध्यातिथिः काण्वः	बृहती	इन्द्रः	यु꣣ङ्क्ष्व꣢। हि। वृ꣣त्रहन्तम। वृत्र। हन्तम। ह꣢री इ꣡ति꣢। इ꣣न्द्र। पराव꣡तः꣢। अ꣣र्वाचीनः꣢। अ꣣र्वा। अचीनः꣢। म꣣घवन्। सो꣡म꣢꣯पीतये। सो꣡म꣢꣯। पी꣣तये। उग्रः꣢। ऋ꣣ष्वे꣡भिः꣢। आ। ग꣣हि। ३०१।	
2.3.7.301.1	4.1	आ꣡इहीऽ᳒२᳒। आ꣡इहि꣢हा꣡इ। युं꣢क्ष्वा꣯हिवाऽ३र्त्रा꣤ऽ३ह꣢᳐न्त꣣म꣥॥ हा꣡री꣯इ꣢न्द्र। परा꣡वा꣢ऽ१ताऽ२३४ः। अ꣣र्वा꣢ऽ३४ची꣣꣯नाः꣢। मा꣡घ꣢वन्त्सो꣡꣯। मपाइता꣢ऽ१याऽ२३४इ॥ उ꣣ग्रा꣢ऽ३४ऋ꣣ष्वा꣢ऽ३इ॥ भि꣢रो꣡ऽ२३४वा꣥। गा꣤ऽ५होऽ६"हा꣥इ॥	अजीगर्ति	बृहती	इन्द्रः		आजीगर्तम्॥
2.3.7.302.0	4.1	त्वा꣢मि꣣दा꣡ ह्यो नरोऽपी꣢꣯प्यन्वज्रि꣣न्भू꣡र्ण꣢यः। स꣡ इ꣢न्द्र꣣ स्तो꣡म꣢वाहस इ꣣ह꣡ श्रु꣣ध्यु꣢प꣣ स्व꣡स꣢र꣣मा꣡ ग꣢हि ॥	नृमेध आङ्गिरसः	बृहती	इन्द्रः	त्वा꣢म्। इ꣣दा꣢। ह्यः। न꣡रः꣢꣯। अ꣡पी꣢꣯प्यन्। व꣣ज्रिन्। भू꣡र्ण꣢꣯यः। सः। इ꣣न्द्र। स्तो꣡म꣢꣯वाहसः। स्तो꣡म꣢꣯। वा꣣हसः। इह꣢। श्रु꣣धि। उ꣡प꣢꣯। स्व꣡स꣢꣯रम्। आ। ग꣣हि। ३०२।	
2.3.7.302.1	4.1	त्वा꣣꣯मि꣤दा꣥꣯। हो꣢᳐इ। हि꣣यो꣤꣯नरा꣥ऽ६ए꣥॥ अ꣢पा꣡इप्य꣢न्वा꣡। ज्राइन्भू꣢᳐र्णा꣣ऽ२३४याः꣥। स꣡इन्द्र꣢स्तो꣡꣯मवा꣢꣯हसः। इहा꣡श्रूधा꣢᳐। औ꣣꣯हो꣢ऽ३४वा꣣꣯हा꣢इ॥ उपा꣡स्वासा꣢᳐। औ꣣꣯हो꣢ऽ३४वा꣣꣯हा꣢॥ रमा꣡꣯गाऽ२३हा꣢ऽ३४३इ। ओ꣡ऽ२३४५इ॥ डा॥	मधुच्छन्दा	बृहती	इन्द्रः		माधुच्छन्दसम्॥
2.3.8.303.0	4.1	प्र꣡त्यु꣢ अदर्श्याय꣣त्यू꣢ऽ३च्छ꣡न्ती꣢ दुहि꣣ता꣢ दि꣣वः꣢। अ꣡पो꣢ म꣣ही꣡ वृ꣢णुते꣣ च꣡क्षु꣢षा꣣ त꣢मो꣣ ज्यो꣡ति꣢ष्कृणोति सू꣣न꣡री꣢ ॥	वसिष्ठो मैत्रावरुणिः	बृहती	उषाः	प्र꣡ति꣢꣯। उ꣣। अदर्शि। आयती꣢। आ꣣। यती꣢। उ꣣च्छ꣡न्ती꣢। दुहि꣣ता꣢। दि꣣वः꣢। अ꣡प꣢꣯। उ꣣। मही꣢। वृ꣣णुते। च꣡क्षु꣢꣯षा। त꣡मः꣢। ज्यो꣡तिः꣢꣯। कृ꣣णोति। सून꣡री꣢। सु꣣। न꣡री꣢꣯। ३०३।	
2.3.8.303.1	4.1	प्र꣢ता꣡इ। इ꣣हा꣢। आ꣡इ। इ꣣हा꣢। उवद। शिऽ३आ꣡यती꣢। आ꣡यती꣢॥ उच्छा꣡। इ꣣हा꣢। आ꣡। इ꣣हा꣢। ती꣯दु। हिऽ३ता꣡दि꣪वाऽ᳒२ः᳒। आ꣡दि꣪वाऽ᳒२ः᳒॥ अपो꣡। इ꣣हा꣢। ओ꣡। इ꣣हा꣢। मा꣡ही꣯वृ꣢णुते꣯च। क्षुषा꣡त꣪माऽ᳒२ः᳒। आ꣡त꣪माऽ᳒२ः᳒॥ ज्यो꣯ता꣡इ। इ꣣हा꣢। आ꣡इ। इ꣣हा꣢। कृणो꣯। तिऽ३सू꣡न꣪रीऽ᳒२᳒। ओ꣡न꣪रीऽ२३४३। ओ꣡ऽ२३४५इ॥ डा॥	उषा	बृहती	उषाः		उषसस्साम॥
2.3.8.304.0	4.1	इ꣣मा꣡ उ꣢ वां꣣ दि꣡वि꣢ष्टय उ꣣स्रा꣡ ह꣢वन्ते अश्विना। अ꣣यं꣡ वा꣢म꣣ह्वे꣡ऽव꣢से शचीवसू꣣ वि꣡शं꣢विश꣣ꣳ हि꣡ गच्छ꣢꣯थः ॥	वसिष्ठो मैत्रावरुणिः	बृहती	अश्विनौ	इ꣣माः꣢। उ꣣। वाम्। दि꣡वि꣢꣯ष्टयः। उ꣣स्रा꣢। उ꣣। स्रा꣢। ह꣣वन्ते। अश्विना। अय꣢म्। वा꣣म्। अह्वे। अ꣡व꣢꣯से। श꣣चीवसू। शची। वसूइ꣡ति꣢। वि꣡शं꣢꣯विशम्। वि꣡श꣢꣯म्। वि꣣शम्। हि꣢। ग꣡च्छ꣢꣯थः। ३०४।	
2.3.8.304.1	4.1	इ꣢मा꣯उवां꣯दिविष्ट᳐या꣣ऽ२३४ऐ꣥꣯ही॥ उ꣢स्रा꣯हवन्ते꣯अश्विना꣣ऽ२३४ऐ꣥꣯ही॥ अ꣢यंवा꣯मह्वे꣯वसे꣯शची꣯व᳐सू꣣ऽ२३४ऐ꣥꣯ही॥ वि꣢शंविशंहिगच्छथा꣣ऽ२३४ऐ꣥꣯ही। हो꣤ऽ५इ॥ डा॥	अश्विनौ	बृहती	अश्विनौ		अश्विनोस्साम॥
2.3.8.305.0	4.1	कु꣢ष्ठः꣣ को꣡ वा꣢मश्विना तपा꣣नो꣡ दे꣢वा꣣ म꣡र्त्यः꣢। घ्न꣣ता꣡ वा꣢मश्म꣣या꣡ क्षप꣢꣯माणो꣣ꣳशु꣢ने꣣त्थ꣢मु꣢ आ꣢दु꣣न्य꣡था꣢ ॥	अश्विनौ वैवस्वतौ	बृहती	अश्विनौ	कु꣢। स्थः꣣। कः꣢। वा꣣म्। अश्विना। तपानः꣢। दे꣢वा। म꣡र्त्यः꣢꣯। घ्न꣣ता꣢। वा꣣म्। अश्नया꣢। क्ष꣡प꣢꣯माणः। अं꣣ऽशु꣡ना꣢। इ꣣त्थ꣢म्। उ꣣। आ꣢त्। उ꣣। अन्य꣡था꣢। अ꣣न्। य꣡था꣢꣯। ३०५।	
2.3.8.305.1	4.1	३०५-१। अश्विनोस्संयोजनम्॥ अश्विनौ बृहतीन्द्रः॥ (अश्विनौ वा)।कु꣤ष्ठᳲ꣥को꣤꣯वा꣥꣯मश्विना꣯आ꣤॥ ता꣡पा꣯नो꣢꣯दे꣯। वा꣡म꣪र्ताया꣢ऽ३ः। हो꣡वा꣢ऽ३हा꣢ऽ३४इ। घ्न꣣ता꣢ऽ३४वा꣣꣯मा꣢ऽ१। श्नाया꣢ऽ३। हो꣡वा꣢ऽ३हा꣢ऽ३४इ॥ क्ष꣣पा꣢ऽ३४मा꣣꣯णाः꣢। आꣳ꣡शूना꣢ऽ३। हो꣡वा꣢ऽ३हा꣢ऽ३४इ। इ꣣त्था꣢ऽ३४मु꣣वा꣢ऽ३त्। उ꣡वाऽ२᳐न्। य꣣था꣢ऽ३४औ꣥꣯हो꣯वा॥ ऊ꣣ऽ२३४पा꣥॥	अश्विनौ	बृहती	अश्विनौ		अश्विनोस्संयोजनम्॥
2.3.8.306.0	4.1	अ꣣यं꣢ वां꣣ म꣡धु꣢मत्तमः सु꣣तः꣢꣫ सोमो꣣ दि꣡वि꣢ष्टिषु। त꣡म꣢श्विना पिबतं ति꣣रो꣡ अ꣢ह्न्यं ध꣣त्त꣡ꣳरत्ना꣢꣯नि दा꣣शु꣡षे꣢ ॥	प्रस्कण्वः काण्वः	बृहती	इन्द्रः	अ꣣य꣢म्। वा꣣म्। म꣡धु꣢꣯मत्तमः। सु꣣तः꣢। सो꣡मः꣢꣯। दि꣡वि꣢꣯ष्टिषु। तं। अ꣣श्विना। पिबतम्। तिरो꣡अ꣢ह्न्यम्। ति꣣रः꣢। अ꣣ह्न्यम्। धत्त꣢म्। र꣡त्ना꣢꣯नि। दा꣣शु꣡षे꣢। ३०६।	
2.3.8.306.1	4.1	अ꣣या꣢ऽ३४म्। अयंवां꣥꣯म꣤। धु꣥मत्ताऽ६माः꣥॥ सु꣢त꣡स्सो꣯मो꣰꣯ऽ२दि꣡विष्टि꣢षु। ओ꣭ऽ३हा꣢। ओ꣭ऽ३हा꣢ऽ३४। ओ꣣꣯हा꣢। ता꣡मश्विना꣯पिबतंतिरो꣯अन्हि꣢यम्। ओ꣭ऽ३हा꣢। ओ꣭ऽ३हा꣢ऽ३४। ओ꣣꣯हा꣢॥ ध꣡त्ताꣳरा꣢ऽ१त्नाऽ᳒२᳒। ओ꣭ऽ३हा꣢। ओ꣭ऽ३हा꣢ऽ३४। ओ꣣꣯हा꣢॥ निदा꣡ऽ२३। शू꣡ऽ२᳐षा꣣ऽ२३४औ꣥꣯हो꣯वा॥ ऊ꣣ऽ२३४पा꣥॥	अश्विनौ	बृहती	इन्द्रः		अश्विनोस्साम॥
2.3.8.307.0	4.1	आ꣢ त्वा꣣ सो꣡म꣢स्य꣣ ग꣡ल्द꣢या꣣ स꣢दा꣣ या꣡च꣢न्न꣣हं꣡ ज्या꣢। भू꣡र्णिं꣢ मृ꣣गं꣡ न सव꣢꣯नेषु चुक्रुधं꣣ क꣡ ईशा꣢꣯नं꣣ या꣢चिषत् ॥	मेध्यातिथी काण्वौ	बृहती	इन्द्रः	आ꣢। त्वा꣣। सो꣡म꣢꣯स्य। ग꣡ल्द꣢꣯या। स꣣दा꣢꣯। या꣡च꣢꣯न्। अ꣣हम्। ज्या꣣। भू꣡र्णि꣢꣯म्। मृ꣣ग꣢म्। न। स꣡व꣢꣯नेषु। चु꣣क्रुधम्। कः꣢। ई꣡शा꣢꣯नम्। न। या꣣चिषत्। ३०७।	
2.3.8.307.1	4.1	आ꣥꣯त्वा꣯सो꣯मा॥ स्य꣢। ग꣡ल्दाऽ२᳐या꣣ऽ२३४औ꣥꣯हो꣯वा। स꣡दा꣰꣯ऽ२या꣡꣯चन्न꣢हं꣡जियाऽ२३। भू꣡र्णा꣢᳐ओ꣣ऽ२३४वा꣥। मृ꣢ग꣡न्नसवने꣢꣯षुचुक्रुधम्॥ कई꣡꣯शाऽ२३ना꣢म्॥ ना꣡या꣯चि꣢षत्। इ꣡डाऽ२३भा꣢ऽ३४३। ओ꣡ऽ२३४५इ॥ डा॥	सोमो	बृहती	इन्द्रः		सोमसाम॥
2.3.8.308.0	4.1	अ꣡ध्व꣢र्यो द्रा꣣व꣢या꣣ त्व꣢꣫ꣳ सोम꣣मि꣡न्द्रः꣢ पिपासति। उ꣡पो꣢ नू꣣नं꣡ यु꣢युजे꣣ वृ꣡ष꣢णा꣣ ह꣢री꣣ आ꣡ च꣢ जगाम वृत्र꣣हा꣢ ॥	देवातिथिः काण्वः	बृहती	इन्द्रः	अ꣡ध्व꣢꣯र्यो। द्रा꣣व꣡य꣢। त्वम्। सो꣡म꣢꣯म्। इ꣡न्द्रः꣢꣯। पि꣣पासति। उ꣡प꣢꣯। उ꣣। नून꣢म्। यु꣣युजे। वृ꣡ष꣢꣯णा। हरी꣢꣯इ꣡ति꣢। आ। च꣣। जगाम। वृत्रहा꣢। वृ꣣त्र। हा꣢। ३०८।	
2.3.8.308.1	4.1	अ꣤ध्वर्यो꣯द्राऽ५वया꣯तु꣤वाम्॥ सो꣡꣯ममिन्द्राऽ᳒२ः᳒। पिपा꣡सा꣢ऽ१तीऽ᳒२᳒। उ꣡पो꣰꣯ऽ२नू꣯नं꣡युयु꣢जे꣯वृ। षा꣡णा꣢ऽ१हारीऽ᳒२᳒॥ आ꣯चा꣡जाऽ२३गा꣢᳐॥ म꣣वृत्र꣢हा꣡। औ꣢ऽ३᳐हो꣤वा꣥। हो꣤ऽ५इ॥ डा॥	अजमायु	बृहती	इन्द्रः		आजमायवम्॥
2.3.8.309.0	4.1	अ꣣भी꣢ ष꣣त꣢꣫स्तदा भ꣣रे꣢न्द्र꣣ ज्या꣢यः꣣ क꣡नी꣢यसः। पु꣣रूव꣢सु꣣र्हि꣡ म꣢घवन्ब꣣भू꣡वि꣢थ꣣ भ꣡रे꣢भरे च꣣ ह꣡व्यः꣢ ॥	वसिष्ठो मैत्रावरुणिः	बृहती	इन्द्रः	अ꣣भि꣢। स꣣तः꣢। तत्। आ। भ꣣र। इ꣡न्द्र꣢꣯। ज्या꣡यः꣢꣯। क꣡नी꣢꣯यसः। पु꣣रूव꣡सुः꣢। पु꣣रु। व꣡सुः꣢꣯। हि। म꣣घवन्। बभू꣡वि꣢थ। भ꣡रे꣢꣯भरे। भ꣡रे꣢꣯। भ꣣रे। च। ह꣡व्यः꣢꣯। ३०९।	
2.3.8.309.1	4.1	अ꣥भी꣯षतस्तदा꣯हाउ॥ भ꣡रा। इन्द्रज्या꣯यᳲक꣢नी꣡꣯याऽ२३साः꣢। पुरू꣯व꣡सुर्हिमघवन्ब꣢भू꣡꣯वाऽ२३इथा꣢॥ भ꣡राइभाऽ२३रे꣢॥ चह꣡व्यः꣢। इ꣡डाऽ२३भा꣢ऽ३४३। ओ꣡ऽ२३४५इ॥ डा॥	प्रियमेधा	बृहती	इन्द्रः		समुद्रप्रैयमेधम्॥
2.3.8.310.0	4.1	य꣡दि꣢न्द्र꣣ या꣡व꣢त꣣स्त्व꣢मे꣣ता꣡व꣢द꣣ह꣡मीशी꣢꣯य। स्तो꣣ता꣢र꣣मि꣡द्द꣢धिषे रदावसो꣣ न꣡ पा꣢प꣣त्वा꣡य꣢ रꣳसिषम् ॥	वसिष्ठो मैत्रावरुणिः	बृहती	इन्द्रः	य꣢त्। इ꣣न्द्र। या꣡व꣢꣯तः। त्वम्। ए꣣ता꣡व꣢त्। अ꣣ह꣢म्। ई꣡शी꣢꣯य। स्तो꣣ता꣡र꣢म्। इत्। द꣣धिषे। रदावसो꣣। रद। वसो। न꣢। पा꣣पत्वा꣡य꣢। रं꣣ऽसिषम्। ३१०।	
